시점,월별,가해자법규위반,사고건수,사망자수,부상자수
2006,9월,차로위반진로변경,78,1,127
2006,9월,직진우회전진행방해,92,4,165
2006,9월,직진우회전진행방해,74,2,114
2006,9월,과속,14,7,14
2006,9월,과속,28,10,38
2006,9월,앞지르기방법위반,3,0,5
2006,9월,앞지르기방법위반,3,0,5
2006,9월,앞지르기금지위반,35,0,52
2006,9월,앞지르기금지위반,7,0,16
2006,9월,중앙선침범,636,34,1179
2006,9월,중앙선침범,665,22,1173
2006,9월,신호위반,1063,16,1704
2006,9월,신호위반,1218,19,2176
2006,9월,안전거리미확보,960,3,1788
2006,9월,안전거리미확보,960,7,1720
2006,9월,일시정지위반,24,0,40
2006,9월,일시정지위반,6,0,9
2006,9월,부당한회전,78,4,86
2006,9월,부당한회전,91,1,117
2006,9월,기타,233,5,266
2006,9월,기타,201,5,239
2006,9월,정비불량,1,1,0
2006,9월,정비불량,1,0,16
2006,10월,우선권양보불이행,5,0,6
2006,10월,우선권양보불이행,2,0,2
2006,10월,진로양보불이행,12,0,15
2006,10월,진로양보불이행,11,0,17
2006,10월,안전운전불이행,5093,197,7749
2006,10월,안전운전불이행,5545,269,8493
2006,10월,교차로운행방법위반,887,11,1541
2006,10월,교차로운행방법위반,586,5,1012
2006,10월,보행자보호의무위반,279,11,276
2006,10월,보행자보호의무위반,227,9,243
2006,10월,차로위반진로변경,69,1,119
2006,10월,차로위반진로변경,79,1,137
2006,10월,직진우회전진행방해,113,2,202
2006,10월,직진우회전진행방해,76,0,116
2006,10월,철길건널목통과방법,1,0,4
2006,10월,과속,21,7,27
2006,10월,과속,24,7,30
2006,10월,앞지르기방법위반,7,0,9
2006,10월,앞지르기방법위반,1,0,1
2006,10월,앞지르기금지위반,29,4,42
2006,10월,앞지르기금지위반,9,0,19
2006,10월,중앙선침범,648,21,1315
2006,10월,중앙선침범,644,34,1159
2006,10월,신호위반,1040,21,1721
2006,10월,신호위반,1181,22,2101
2006,10월,안전거리미확보,969,7,1787
2006,10월,안전거리미확보,934,4,1766
2006,10월,일시정지위반,18,1,33
2006,10월,일시정지위반,8,0,17
2006,10월,부당한회전,92,5,130
2006,10월,부당한회전,77,3,111
2006,10월,기타,227,6,289
2006,10월,기타,186,3,226
2006,11월,우선권양보불이행,7,0,12
2006,11월,우선권양보불이행,2,0,2
2006,11월,진로양보불이행,7,1,12
2006,11월,진로양보불이행,10,0,17
2006,11월,안전운전불이행,5216,199,7687
2006,11월,안전운전불이행,5733,297,8753
2006,11월,교차로운행방법위반,894,14,1459
2006,11월,교차로운행방법위반,636,6,1077
2006,11월,보행자보호의무위반,300,18,317
2006,11월,보행자보호의무위반,252,19,261
2006,11월,차로위반진로변경,82,1,134
2006,11월,차로위반진로변경,104,2,153
2006,11월,직진우회전진행방해,121,0,206
2006,11월,직진우회전진행방해,92,0,152
2006,11월,철길건널목통과방법,2,0,4
2006,11월,과속,26,5,42
2006,11월,과속,27,14,28
2006,11월,앞지르기방법위반,8,0,14
2006,11월,앞지르기방법위반,5,0,6
2006,11월,앞지르기금지위반,36,0,63
2006,11월,앞지르기금지위반,10,0,18
2006,11월,중앙선침범,661,33,1323
2006,11월,중앙선침범,634,36,1108
2006,11월,신호위반,1141,13,1786
2006,11월,신호위반,1237,19,2105
2006,11월,안전거리미확보,1017,6,1905
2006,11월,안전거리미확보,1041,5,1891
2006,11월,일시정지위반,12,0,16
2006,11월,일시정지위반,7,0,10
2006,11월,부당한회전,74,2,90
2006,11월,부당한회전,100,0,151
2006,11월,기타,216,7,261
2006,11월,기타,167,4,207
2006,12월,우선권양보불이행,3,0,4
2006,12월,우선권양보불이행,3,0,6
2006,12월,진로양보불이행,12,0,16
2006,12월,진로양보불이행,5,0,7
2006,12월,안전운전불이행,4437,174,6568
2006,12월,안전운전불이행,5192,235,7970
2006,12월,교차로운행방법위반,764,12,1243
2006,12월,교차로운행방법위반,522,3,874
2006,12월,보행자보호의무위반,252,6,256
2006,12월,보행자보호의무위반,223,8,243
2006,12월,차로위반진로변경,92,0,133
2006,12월,차로위반진로변경,86,1,155
2006,12월,직진우회전진행방해,113,0,175
2006,12월,직진우회전진행방해,80,2,127
2006,12월,철길건널목통과방법,1,0,1
2006,12월,과속,16,5,18
2006,12월,과속,14,8,12
2006,12월,앞지르기방법위반,3,0,6
2006,12월,앞지르기방법위반,1,0,5
2006,12월,앞지르기금지위반,22,0,27
2006,12월,앞지르기금지위반,9,0,17
2006,12월,중앙선침범,655,40,1270
2006,12월,중앙선침범,544,25,969
2006,12월,신호위반,1021,27,1588
2006,12월,신호위반,1165,13,2146
2006,12월,안전거리미확보,857,4,1586
2006,12월,안전거리미확보,931,3,1673
2006,12월,일시정지위반,16,0,26
2006,12월,일시정지위반,2,0,3
2006,12월,부당한회전,71,3,86
2006,12월,부당한회전,61,0,89
2006,12월,기타,188,5,212
2006,12월,기타,154,5,199
2006,12월,정비불량,1,2,3
2007,전체,과로,3,0,4
2007,전체,우선권양보불이행,70,0,103
2007,전체,우선권양보불이행,38,0,59
2007,전체,진로양보불이행,130,1,181
2007,전체,진로양보불이행,95,1,144
2007,전체,안전운전불이행,56003,1780,83614
2007,전체,안전운전불이행,59973,2557,90975
2007,전체,교차로운행방법위반,9786,95,16075
2007,전체,교차로운행방법위반,6482,39,10850
2007,전체,보행자보호의무위반,2998,76,3112
2007,전체,보행자보호의무위반,2503,98,2663
2007,전체,차로위반진로변경,1002,11,1655
2007,전체,차로위반진로변경,998,5,1620
2007,전체,직진우회전진행방해,1865,22,3250
2007,전체,직진우회전진행방해,1153,6,1949
2007,전체,철길건널목통과방법,10,4,43
2007,전체,철길건널목통과방법,2,1,1
2007,전체,긴급차피양의무위반,1,0,1
2007,전체,긴급차피양의무위반,1,0,1
2007,전체,과속,233,57,383
2007,전체,과속,260,113,366
2007,전체,앞지르기방법위반,59,6,77
2007,전체,앞지르기방법위반,35,2,57
2007,전체,앞지르기금지위반,245,9,384
2007,전체,앞지르기금지위반,111,8,188
2007,전체,중앙선침범,7190,350,14083
2007,전체,중앙선침범,7072,323,12804
2007,전체,신호위반,11832,186,19719
2007,전체,신호위반,13792,204,24597
2007,전체,안전거리미확보,11240,60,20387
2007,전체,안전거리미확보,10458,50,18911
2007,전체,일시정지위반,191,2,316
2007,전체,일시정지위반,105,1,177
2007,전체,부당한회전,868,21,1180
2007,전체,부당한회전,869,5,1274
2007,전체,기타,2327,41,2703
2007,전체,기타,1655,32,1989
2007,전체,정비불량,2,0,2
2007,전체,정비불량,5,0,9
2007,1월,과로,1,0,2
2007,1월,우선권양보불이행,4,0,4
2007,1월,우선권양보불이행,1,0,3
2007,1월,진로양보불이행,8,0,9
2007,1월,진로양보불이행,9,0,10
2007,1월,안전운전불이행,3812,153,5696
2007,1월,안전운전불이행,4238,181,6461
2007,1월,교차로운행방법위반,686,3,1172
2007,1월,교차로운행방법위반,496,3,860
2007,1월,보행자보호의무위반,193,8,194
2007,1월,보행자보호의무위반,174,2,189
2007,1월,차로위반진로변경,74,1,134
2007,1월,차로위반진로변경,61,0,109
2007,1월,직진우회전진행방해,117,5,193
2007,1월,직진우회전진행방해,53,0,83
2007,1월,철길건널목통과방법,2,1,1
2007,1월,과속,16,7,16
2007,1월,과속,15,5,17
2007,1월,앞지르기방법위반,2,3,6
2007,1월,앞지르기방법위반,2,0,8
2007,1월,앞지르기금지위반,12,0,13
2007,1월,앞지르기금지위반,5,2,4
2007,1월,중앙선침범,570,25,1146
2007,1월,중앙선침범,519,25,928
2007,1월,신호위반,839,14,1390
2007,1월,신호위반,1021,19,1884
2007,1월,안전거리미확보,831,4,1541
2007,1월,안전거리미확보,756,2,1376
2007,1월,일시정지위반,17,0,32
2007,1월,일시정지위반,6,0,13
2007,1월,부당한회전,63,1,90
2007,1월,부당한회전,50,0,79
2007,1월,기타,158,2,194
2007,1월,기타,102,2,115
2007,1월,정비불량,1,0,3
2007,2월,우선권양보불이행,4,0,5
2007,2월,우선권양보불이행,4,0,7
2007,2월,진로양보불이행,7,0,12
2007,2월,진로양보불이행,4,0,4
2007,2월,안전운전불이행,3911,121,5977
2007,2월,안전운전불이행,4143,191,6258
2007,2월,교차로운행방법위반,675,4,1124
2007,2월,교차로운행방법위반,466,3,766
2007,2월,보행자보호의무위반,173,6,174
2007,2월,보행자보호의무위반,144,11,155
2007,2월,차로위반진로변경,70,1,116
2007,2월,차로위반진로변경,66,0,95
2007,2월,직진우회전진행방해,97,2,174
2007,2월,직진우회전진행방해,59,0,108
2007,2월,철길건널목통과방법,1,1,0
2007,2월,긴급차피양의무위반,1,0,1
2007,2월,과속,17,4,26
2007,2월,과속,22,10,18
2007,2월,앞지르기방법위반,3,0,3
2007,2월,앞지르기방법위반,3,0,4
2007,2월,앞지르기금지위반,17,1,30
2007,2월,앞지르기금지위반,7,3,11
2007,2월,중앙선침범,482,21,983
2007,2월,중앙선침범,477,22,896
2007,2월,신호위반,850,11,1533
2007,2월,신호위반,942,21,1746
2007,2월,안전거리미확보,834,1,1539
2007,2월,안전거리미확보,783,2,1412
2007,2월,일시정지위반,14,0,19
2007,2월,일시정지위반,4,0,9
2007,2월,부당한회전,60,4,84
2007,2월,부당한회전,67,1,92
2007,2월,기타,158,1,170
2007,2월,기타,130,4,165
2007,2월,정비불량,1,0,1
2007,3월,과로,1,0,1
2007,3월,우선권양보불이행,8,0,12
2007,3월,우선권양보불이행,4,0,5
2007,3월,진로양보불이행,12,0,21
2007,3월,진로양보불이행,8,0,13
2007,3월,안전운전불이행,4495,125,6582
2007,3월,안전운전불이행,5314,227,8191
2007,3월,교차로운행방법위반,881,5,1489
2007,3월,교차로운행방법위반,591,0,988
2007,3월,보행자보호의무위반,248,4,258
2007,3월,보행자보호의무위반,224,12,234
2007,3월,차로위반진로변경,84,2,134
2007,3월,차로위반진로변경,99,0,158
2007,3월,직진우회전진행방해,144,3,243
2007,3월,직진우회전진행방해,101,0,175
2007,3월,과속,16,6,33
2007,3월,과속,22,10,53
2007,3월,앞지르기방법위반,8,0,11
2007,3월,앞지르기방법위반,2,0,3
2007,3월,앞지르기금지위반,27,2,35
2007,3월,앞지르기금지위반,5,0,9
2007,3월,중앙선침범,554,15,1022
2007,3월,중앙선침범,661,31,1258
2007,3월,신호위반,1001,9,1692
2007,3월,신호위반,1236,17,2165
2007,3월,안전거리미확보,937,0,1646
2007,3월,안전거리미확보,1000,2,1774
2007,3월,일시정지위반,10,0,15
2007,3월,일시정지위반,14,0,22
2007,3월,부당한회전,65,1,92
2007,3월,부당한회전,63,0,86
2007,3월,기타,198,3,233
2007,3월,기타,133,2,158
2007,4월,우선권양보불이행,7,0,11
2007,4월,우선권양보불이행,4,0,4
2007,4월,진로양보불이행,7,0,8
2007,4월,진로양보불이행,4,0,5
2007,4월,안전운전불이행,4960,136,7438
2007,4월,안전운전불이행,4946,177,7449
2007,4월,교차로운행방법위반,845,12,1419
2007,4월,교차로운행방법위반,628,3,1098
2007,4월,보행자보호의무위반,288,9,292
2007,4월,보행자보호의무위반,218,6,229
2007,4월,차로위반진로변경,77,0,134
2007,4월,차로위반진로변경,74,0,121
2007,4월,직진우회전진행방해,160,0,274
2007,4월,직진우회전진행방해,89,0,156
2007,4월,과속,14,2,28
2007,4월,과속,32,15,46
2007,4월,앞지르기방법위반,4,1,4
2007,4월,앞지르기방법위반,5,1,6
2007,4월,앞지르기금지위반,19,1,27
2007,4월,앞지르기금지위반,17,0,29
2007,4월,중앙선침범,525,23,987
2007,4월,중앙선침범,570,30,958
2007,4월,신호위반,1008,16,1713
2007,4월,신호위반,1202,10,2136
2007,4월,안전거리미확보,966,5,1783
2007,4월,안전거리미확보,850,5,1523
2007,4월,일시정지위반,18,1,29
2007,4월,일시정지위반,8,0,11
2007,4월,부당한회전,82,1,95
2007,4월,부당한회전,84,0,126
2007,4월,기타,212,2,259
2007,4월,기타,132,4,157
2007,5월,우선권양보불이행,8,0,14
2007,5월,우선권양보불이행,3,0,3
2007,5월,진로양보불이행,14,0,20
2007,5월,진로양보불이행,11,0,14
2007,5월,안전운전불이행,5282,141,7948
2007,5월,안전운전불이행,5247,211,7909
2007,5월,교차로운행방법위반,923,11,1496
2007,5월,교차로운행방법위반,575,1,996
2007,5월,보행자보호의무위반,314,7,330
2007,5월,보행자보호의무위반,205,7,214
2007,5월,차로위반진로변경,88,0,162
2007,5월,차로위반진로변경,81,0,137
2007,5월,직진우회전진행방해,186,2,312
2007,5월,직진우회전진행방해,104,1,167
2007,5월,철길건널목통과방법,1,1,0
2007,5월,철길건널목통과방법,1,0,1
2007,5월,긴급차피양의무위반,1,0,1
2007,5월,과속,29,3,38
2007,5월,과속,22,12,37
2007,5월,앞지르기방법위반,6,0,7
2007,5월,앞지르기방법위반,6,1,8
2007,5월,앞지르기금지위반,33,1,47
2007,5월,앞지르기금지위반,10,0,20
2007,5월,중앙선침범,662,40,1251
2007,5월,중앙선침범,638,29,1136
2007,5월,신호위반,1080,13,1789
2007,5월,신호위반,1259,9,2329
2007,5월,안전거리미확보,995,7,1785
2007,5월,안전거리미확보,866,6,1575
2007,5월,일시정지위반,13,0,17
2007,5월,일시정지위반,8,0,22
2007,5월,부당한회전,96,1,138
2007,5월,부당한회전,80,1,122
2007,5월,기타,274,4,323
2007,5월,기타,141,7,162
2007,5월,정비불량,1,0,1
2007,5월,정비불량,1,0,1
2007,6월,우선권양보불이행,5,0,13
2007,6월,우선권양보불이행,6,0,8
2007,6월,진로양보불이행,12,0,14
2007,6월,진로양보불이행,5,0,9
2007,6월,안전운전불이행,4972,176,7192
2007,6월,안전운전불이행,5268,201,7952
2007,6월,교차로운행방법위반,879,9,1406
2007,6월,교차로운행방법위반,574,4,943
2007,6월,보행자보호의무위반,255,8,256
2007,6월,보행자보호의무위반,223,11,234
2007,6월,차로위반진로변경,81,2,123
2007,6월,차로위반진로변경,77,0,136
2007,6월,직진우회전진행방해,158,0,273
2007,6월,직진우회전진행방해,100,1,156
2007,6월,철길건널목통과방법,1,0,1
2007,6월,과속,26,6,40
2007,6월,과속,31,18,35
2007,6월,앞지르기방법위반,8,0,11
2007,6월,앞지르기방법위반,4,0,7
2007,6월,앞지르기금지위반,29,2,44
2007,6월,앞지르기금지위반,9,0,15
2007,6월,중앙선침범,568,22,1162
2007,6월,중앙선침범,574,25,1071
2007,6월,신호위반,978,15,1653
