시점,월별,요일별,도로종류별,사고건수,사망자수,부상자수
2006,1월,목,고속국도,21,4,43
2006,1월,목,기타/불명,92,2,131
2006,1월,금,일반국도,348,22,650
2006,1월,금,지방도,164,12,265
2006,1월,금,특별광역시도,903,12,1327
2006,1월,금,시도,602,13,958
2006,1월,금,군도,83,2,125
2006,1월,금,고속국도,47,3,118
2006,1월,금,기타/불명,94,1,143
2006,1월,토,일반국도,344,17,620
2006,1월,토,지방도,153,7,264
2006,1월,토,특별광역시도,789,11,1254
2006,1월,토,시도,491,17,875
2006,1월,토,군도,87,1,168
2006,1월,토,고속국도,36,1,146
2006,1월,토,기타/불명,69,1,108
2006,2월,일,일반국도,267,18,557
2006,2월,일,지방도,124,7,224
2006,2월,일,특별광역시도,700,15,1151
2006,2월,일,시도,443,5,753
2006,2월,일,군도,61,3,102
2006,2월,일,고속국도,38,2,114
2006,2월,일,기타/불명,66,1,118
2006,2월,월,일반국도,332,7,562
2006,2월,월,지방도,155,13,249
2006,2월,월,특별광역시도,838,8,1231
2006,2월,월,시도,564,8,880
2006,2월,월,군도,78,7,110
2006,2월,월,고속국도,46,8,97
2006,2월,월,기타/불명,66,0,91
2006,2월,화,일반국도,405,20,722
2006,2월,화,지방도,178,7,280
2006,2월,화,특별광역시도,956,13,1514
2006,2월,화,시도,603,10,910
2006,2월,화,군도,81,4,134
2006,2월,화,고속국도,54,2,118
2006,2월,화,기타/불명,86,1,115
2006,2월,수,일반국도,292,14,502
2006,2월,수,지방도,142,6,247
2006,2월,수,특별광역시도,857,7,1302
2006,2월,수,시도,570,18,843
2006,2월,수,군도,65,3,95
2006,2월,수,고속국도,26,2,44
2006,2월,수,기타/불명,68,0,99
2006,2월,목,일반국도,287,18,473
2006,2월,목,지방도,159,9,263
2006,2월,목,특별광역시도,827,10,1246
2006,2월,목,시도,547,13,869
2006,2월,목,군도,74,3,96
2006,2월,목,고속국도,24,2,65
2006,2월,목,기타/불명,77,0,114
2006,2월,금,일반국도,316,13,574
2006,2월,금,지방도,138,5,221
2006,2월,금,특별광역시도,824,9,1206
2006,2월,금,시도,532,12,789
2006,2월,금,군도,82,7,125
2006,2월,금,고속국도,43,2,97
2006,2월,금,기타/불명,84,1,133
2006,2월,토,일반국도,337,20,665
2006,2월,토,지방도,146,8,259
2006,2월,토,특별광역시도,850,11,1309
2006,2월,토,시도,572,17,875
2006,2월,토,군도,80,2,128
2006,2월,토,고속국도,50,2,152
2006,2월,토,기타/불명,60,0,80
2006,3월,일,일반국도,341,18,655
2006,3월,일,지방도,136,9,249
2006,3월,일,특별광역시도,738,16,1166
2006,3월,일,시도,528,6,876
2006,3월,일,군도,62,8,92
2006,3월,일,고속국도,47,2,176
2006,3월,일,기타/불명,52,1,75
2006,3월,월,일반국도,344,18,567
2006,3월,월,지방도,141,12,217
2006,3월,월,특별광역시도,818,11,1190
2006,3월,월,시도,562,16,801
2006,3월,월,군도,71,3,106
2006,3월,월,고속국도,39,3,69
2006,3월,월,기타/불명,69,0,93
2006,3월,화,일반국도,338,18,638
2006,3월,화,지방도,149,15,247
2006,3월,화,특별광역시도,854,13,1187
2006,3월,화,시도,569,12,804
2006,3월,화,군도,88,4,121
2006,3월,화,고속국도,29,1,54
2006,3월,화,기타/불명,94,1,131
2006,3월,수,일반국도,437,29,718
2006,3월,수,지방도,228,9,349
2006,3월,수,특별광역시도,1171,13,1811
2006,3월,수,시도,761,18,1168
2006,3월,수,군도,112,6,152
2006,3월,수,고속국도,37,4,61
2006,3월,수,기타/불명,95,2,132
2006,3월,목,일반국도,446,23,748
2006,3월,목,지방도,192,8,290
2006,3월,목,특별광역시도,1137,17,1683
2006,3월,목,시도,779,12,1143
2006,3월,목,군도,100,5,152
2006,3월,목,고속국도,36,6,78
2006,3월,목,기타/불명,109,0,149
2006,3월,금,일반국도,485,20,825
2006,3월,금,지방도,199,18,323
2006,3월,금,특별광역시도,1104,13,1621
2006,3월,금,시도,792,13,1127
2006,3월,금,군도,98,2,132
2006,3월,금,고속국도,27,1,54
2006,3월,금,기타/불명,127,1,195
2006,3월,토,일반국도,335,15,591
2006,3월,토,지방도,162,8,266
2006,3월,토,특별광역시도,918,10,1429
2006,3월,토,시도,619,15,972
2006,3월,토,군도,92,5,134
2006,3월,토,고속국도,33,4,96
2006,3월,토,기타/불명,67,1,100
2006,4월,일,일반국도,477,16,968
2006,4월,일,지방도,218,6,384
2006,4월,일,특별광역시도,1099,24,1824
2006,4월,일,시도,728,15,1208
2006,4월,일,군도,104,5,171
2006,4월,일,고속국도,79,7,229
2006,4월,일,기타/불명,80,2,134
2006,4월,월,일반국도,373,17,671
2006,4월,월,지방도,167,6,267
2006,4월,월,특별광역시도,945,17,1357
2006,4월,월,시도,625,15,966
2006,4월,월,군도,78,6,111
2006,4월,월,고속국도,42,3,127
2006,4월,월,기타/불명,65,1,77
2006,4월,화,일반국도,394,17,640
2006,4월,화,지방도,176,9,266
2006,4월,화,특별광역시도,948,11,1441
2006,4월,화,시도,615,18,895
2006,4월,화,군도,85,5,104
2006,4월,화,고속국도,31,3,55
2006,4월,화,기타/불명,94,1,136
2006,4월,수,일반국도,383,18,706
2006,4월,수,지방도,156,8,234
2006,4월,수,특별광역시도,992,11,1451
2006,4월,수,시도,629,6,904
2006,4월,수,군도,100,3,155
2006,4월,수,고속국도,33,0,58
2006,4월,수,기타/불명,88,1,133
2006,4월,목,일반국도,352,27,654
2006,4월,목,지방도,170,10,292
2006,4월,목,특별광역시도,910,13,1337
2006,4월,목,시도,584,12,880
2006,4월,목,군도,71,2,96
2006,4월,목,고속국도,33,7,67
2006,4월,목,기타/불명,78,3,96
2006,4월,금,일반국도,434,19,771
2006,4월,금,지방도,192,10,311
2006,4월,금,특별광역시도,995,15,1474
2006,4월,금,시도,736,12,1077
2006,4월,금,군도,93,0,120
2006,4월,금,고속국도,48,1,99
2006,4월,금,기타/불명,101,0,161
2006,4월,토,일반국도,584,24,1204
2006,4월,토,지방도,269,14,442
2006,4월,토,특별광역시도,1355,16,2121
2006,4월,토,시도,835,18,1324
2006,4월,토,군도,128,3,190
2006,4월,토,고속국도,70,8,186
2006,4월,토,기타/불명,106,4,151
2006,5월,일,일반국도,412,21,797
2006,5월,일,지방도,180,7,313
2006,5월,일,특별광역시도,851,14,1381
2006,5월,일,시도,586,14,935
2006,5월,일,군도,104,5,159
2006,5월,일,고속국도,50,7,149
2006,5월,일,기타/불명,76,2,105
2006,5월,월,일반국도,520,12,879
2006,5월,월,지방도,236,2,390
2006,5월,월,특별광역시도,1208,17,1756
2006,5월,월,시도,735,15,1058
2006,5월,월,군도,145,4,205
2006,5월,월,고속국도,56,13,128
2006,5월,월,기타/불명,111,2,155
2006,5월,화,일반국도,466,18,740
2006,5월,화,지방도,220,16,331
2006,5월,화,특별광역시도,1100,16,1554
2006,5월,화,시도,753,12,1121
2006,5월,화,군도,140,5,202
2006,5월,화,고속국도,27,12,70
2006,5월,화,기타/불명,111,3,164
2006,5월,수,일반국도,474,26,852
2006,5월,수,지방도,227,13,382
2006,5월,수,특별광역시도,1269,22,1858
2006,5월,수,시도,820,15,1226
2006,5월,수,군도,126,5,167
2006,5월,수,고속국도,39,7,76
2006,5월,수,기타/불명,99,3,120
2006,5월,목,일반국도,428,30,758
2006,5월,목,지방도,177,8,301
2006,5월,목,특별광역시도,974,17,1406
2006,5월,목,시도,632,10,967
2006,5월,목,군도,101,4,152
2006,5월,목,고속국도,47,5,82
2006,5월,목,기타/불명,76,1,105
2006,5월,금,일반국도,403,19,722
2006,5월,금,지방도,199,13,316
2006,5월,금,특별광역시도,1107,23,1753
2006,5월,금,시도,689,8,1045
2006,5월,금,군도,115,4,160
2006,5월,금,고속국도,60,5,148
2006,5월,금,기타/불명,92,0,124
2006,5월,토,일반국도,504,19,1018
2006,5월,토,지방도,176,10,313
2006,5월,토,특별광역시도,1220,14,1939
2006,5월,토,시도,705,16,1139
2006,5월,토,군도,124,5,186
2006,5월,토,고속국도,73,10,220
2006,5월,토,기타/불명,97,2,152
2006,6월,일,일반국도,367,22,764
2006,6월,일,지방도,167,9,283
2006,6월,일,특별광역시도,888,14,1443
2006,6월,일,시도,539,10,868
2006,6월,일,군도,107,3,174
2006,6월,일,고속국도,49,3,146
2006,6월,일,기타/불명,58,1,74
2006,6월,월,일반국도,342,17,575
2006,6월,월,지방도,156,4,259
2006,6월,월,특별광역시도,940,12,1376
2006,6월,월,시도,561,14,821
2006,6월,월,군도,78,3,116
2006,6월,월,고속국도,29,6,56
2006,6월,월,기타/불명,63,2,86
2006,6월,화,일반국도,317,17,560
2006,6월,화,지방도,183,1,270
2006,6월,화,특별광역시도,903,12,1292
2006,6월,화,시도,547,12,794
2006,6월,화,군도,95,3,127
2006,6월,화,고속국도,36,7,124
2006,6월,화,기타/불명,70,0,95
2006,6월,수,일반국도,387,20,645
2006,6월,수,지방도,178,11,264
2006,6월,수,특별광역시도,1012,11,1449
2006,6월,수,시도,637,14,942
2006,6월,수,군도,93,5,123
2006,6월,수,고속국도,50,9,91
2006,6월,수,기타/불명,84,0,115
2006,6월,목,일반국도,432,25,696
2006,6월,목,지방도,223,10,327
2006,6월,목,특별광역시도,1191,11,1743
2006,6월,목,시도,756,13,1108
2006,6월,목,군도,106,2,150
2006,6월,목,고속국도,45,6,79
2006,6월,목,기타/불명,94,1,134
2006,6월,금,일반국도,472,29,804
2006,6월,금,지방도,204,8,326
2006,6월,금,특별광역시도,1292,24,1906
2006,6월,금,시도,829,18,1231
2006,6월,금,군도,139,5,176
2006,6월,금,고속국도,59,4,136
2006,6월,금,기타/불명,94,4,122
2006,6월,토,일반국도,392,13,681
2006,6월,토,지방도,209,16,323
2006,6월,토,특별광역시도,1041,13,1619
2006,6월,토,시도,671,8,1054
2006,6월,토,군도,115,1,182
2006,6월,토,고속국도,50,1,146
2006,6월,토,기타/불명,85,1,157
2006,7월,일,일반국도,424,16,899
2006,7월,일,지방도,227,11,394
2006,7월,일,특별광역시도,1034,15,1730
2006,7월,일,시도,743,21,1183
2006,7월,일,군도,124,5,220
2006,7월,일,고속국도,95,22,281
2006,7월,일,기타/불명,79,3,124
2006,7월,월,일반국도,433,26,775
2006,7월,월,지방도,192,5,340
2006,7월,월,특별광역시도,1083,25,1560
2006,7월,월,시도,774,11,1128
2006,7월,월,군도,131,8,181
2006,7월,월,고속국도,64,5,137
2006,7월,월,기타/불명,78,2,97
2006,7월,화,일반국도,368,10,606
2006,7월,화,지방도,182,4,290
2006,7월,화,특별광역시도,1003,16,1481
2006,7월,화,시도,667,10,1031
2006,7월,화,군도,111,3,165
2006,7월,화,고속국도,35,3,48
2006,7월,화,기타/불명,82,3,128
2006,7월,수,일반국도,347,16,617
2006,7월,수,지방도,167,9,279
2006,7월,수,특별광역시도,1038,16,1503
2006,7월,수,시도,703,10,1060
2006,7월,수,군도,86,5,136
2006,7월,수,고속국도,44,6,114
2006,7월,수,기타/불명,73,2,93
2006,7월,목,일반국도,366,27,623
2006,7월,목,지방도,195,9,307
2006,7월,목,특별광역시도,1009,12,1526
2006,7월,목,시도,698,15,1075
2006,7월,목,군도,104,7,139
2006,7월,목,고속국도,42,8,71
2006,7월,목,기타/불명,83,0,122
2006,7월,금,일반국도,363,25,604
2006,7월,금,지방도,166,7,293
2006,7월,금,특별광역시도,1034,14,1508
2006,7월,금,시도,688,11,1038
2006,7월,금,군도,102,8,156
2006,7월,금,고속국도,44,6,106
2006,7월,금,기타/불명,70,1,94
2006,7월,토,일반국도,560,27,1115
2006,7월,토,지방도,205,10,369
2006,7월,토,특별광역시도,1341,15,2187
2006,7월,토,시도,862,14,1436
2006,7월,토,군도,124,3,219
2006,7월,토,고속국도,87,8,233
2006,7월,토,기타/불명,104,1,157
2006,8월,일,일반국도,413,28,942
2006,8월,일,지방도,193,9,375
2006,8월,일,특별광역시도,809,9,1376
2006,8월,일,시도,557,12,933
2006,8월,일,군도,100,6,163
2006,8월,일,고속국도,58,4,183
2006,8월,일,기타/불명,60,0,113
2006,8월,월,일반국도,380,21,732
2006,8월,월,지방도,173,9,297
2006,8월,월,특별광역시도,945,12,1404
2006,8월,월,시도,579,23,826
2006,8월,월,군도,109,6,135
2006,8월,월,고속국도,48,8,121
2006,8월,월,기타/불명,77,0,114
2006,8월,화,일반국도,485,24,898
2006,8월,화,지방도,227,12,369
2006,8월,화,특별광역시도,1210,15,1868
2006,8월,화,시도,746,17,1154
2006,8월,화,군도,149,8,205
2006,8월,화,고속국도,70,12,200
2006,8월,화,기타/불명,93,0,120
2006,8월,수,일반국도,508,30,908
2006,8월,수,지방도,247,16,440
2006,8월,수,특별광역시도,1161,27,1712
2006,8월,수,시도,798,17,1192
2006,8월,수,군도,117,7,156
2006,8월,수,고속국도,74,3,207
2006,8월,수,기타/불명,73,1,100
2006,8월,목,일반국도,460,19,837
2006,8월,목,지방도,248,14,407
2006,8월,목,특별광역시도,1214,16,1828
2006,8월,목,시도,834,21,1210
2006,8월,목,군도,130,9,178
2006,8월,목,고속국도,45,7,112
2006,8월,목,기타/불명,97,2,122
2006,8월,금,일반국도,411,17,856
2006,8월,금,지방도,191,13,299
2006,8월,금,특별광역시도,1045,11,1574
2006,8월,금,시도,669,16,1011
2006,8월,금,군도,107,6,152
2006,8월,금,고속국도,46,2,122
2006,8월,금,기타/불명,77,0,118
2006,8월,토,일반국도,509,22,1075
2006,8월,토,지방도,206,14,334
2006,8월,토,특별광역시도,1054,22,1699
2006,8월,토,시도,713,12,1170
2006,8월,토,군도,131,7,225
2006,8월,토,고속국도,66,18,187
2006,8월,토,기타/불명,82,1,123
2006,9월,일,일반국도,474,20,953
2006,9월,일,지방도,224,15,415
2006,9월,일,특별광역시도,927,16,1573
2006,9월,일,시도,668,12,1198
2006,9월,일,군도,106,3,180
2006,9월,일,고속국도,57,3,173
2006,9월,일,기타/불명,44,1,70
2006,9월,월,일반국도,392,23,613
2006,9월,월,지방도,192,9,289
2006,9월,월,특별광역시도,927,23,1294
2006,9월,월,시도,628,12,897
2006,9월,월,군도,103,5,137
2006,9월,월,고속국도,39,5,72
2006,9월,월,기타/불명,66,0,108
2006,9월,화,일반국도,398,27,654
2006,9월,화,지방도,225,14,328
2006,9월,화,특별광역시도,1024,15,1501
2006,9월,화,시도,693,15,1006
2006,9월,화,군도,99,8,121
2006,9월,화,고속국도,32,4,64
2006,9월,화,기타/불명,83,0,112
2006,9월,수,일반국도,430,21,810
2006,9월,수,지방도,189,9,307
2006,9월,수,특별광역시도,1071,11,1532
2006,9월,수,시도,683,18,984
2006,9월,수,군도,109,3,158
2006,9월,수,고속국도,25,4,130
2006,9월,수,기타/불명,72,2,91
2006,9월,목,일반국도,380,22,642
2006,9월,목,지방도,178,7,259
2006,9월,목,특별광역시도,1039,14,1505
2006,9월,목,시도,665,15,898
2006,9월,목,군도,93,4,112
2006,9월,목,고속국도,47,7,127
2006,9월,목,기타/불명,76,1,94
2006,9월,금,일반국도,537,29,902
2006,9월,금,지방도,243,14,392
2006,9월,금,특별광역시도,1336,20,1994
2006,9월,금,시도,891,16,1314
2006,9월,금,군도,166,7,247
2006,9월,금,고속국도,46,5,123
2006,9월,금,기타/불명,92,2,119
2006,9월,토,일반국도,548,33,1017
2006,9월,토,지방도,290,15,467
2006,9월,토,특별광역시도,1454,33,2239
2006,9월,토,시도,911,17,1417
2006,9월,토,군도,151,12,242
2006,9월,토,고속국도,59,7,141
2006,9월,토,기타/불명,111,2,165
2006,10월,일,일반국도,620,37,1214
2006,10월,일,지방도,241,11,443
2006,10월,일,특별광역시도,1131,25,1927
2006,10월,일,시도,775,17,1324
2006,10월,일,군도,117,9,166
2006,10월,일,고속국도,57,14,176
2006,10월,일,기타/불명,76,2,128
2006,10월,월,일반국도,476,34,855
2006,10월,월,지방도,251,13,411
2006,10월,월,특별광역시도,1185,22,1722
2006,10월,월,시도,881,20,1233
2006,10월,월,군도,139,7,193
2006,10월,월,고속국도,38,6,65
2006,10월,월,기타/불명,86,4,133
2006,10월,화,일반국도,518,31,835
2006,10월,화,지방도,244,18,379
2006,10월,화,특별광역시도,1173,20,1716
2006,10월,화,시도,801,19,1141
2006,10월,화,군도,121,7,151
2006,10월,화,고속국도,56,20,195
2006,10월,화,기타/불명,80,2,133
2006,10월,수,일반국도,425,28,706
2006,10월,수,지방도,177,7,232
2006,10월,수,특별광역시도,1009,17,1483
2006,10월,수,시도,688,13,1014
2006,10월,수,군도,88,5,109
2006,10월,수,고속국도,30,3,54
2006,10월,수,기타/불명,72,3,93
2006,10월,목,일반국도,382,22,674
2006,10월,목,지방도,191,10,330
2006,10월,목,특별광역시도,889,11,1314
2006,10월,목,시도,654,14,991
2006,10월,목,군도,105,4,138
2006,10월,목,고속국도,37,4,84
2006,10월,목,기타/불명,58,2,90
2006,10월,금,일반국도,462,25,988
2006,10월,금,지방도,238,14,413
2006,10월,금,특별광역시도,914,13,1420
2006,10월,금,시도,678,17,998
2006,10월,금,군도,115,7,172
2006,10월,금,고속국도,61,5,134
2006,10월,금,기타/불명,65,1,95
2006,10월,토,일반국도,506,28,996
2006,10월,토,지방도,206,16,389
2006,10월,토,특별광역시도,1059,17,1668
2006,10월,토,시도,631,11,1020
2006,10월,토,군도,134,12,194
2006,10월,토,고속국도,68,3,228
2006,10월,토,기타/불명,92,1,148
2006,11월,일,일반국도,471,25,1001
2006,11월,일,지방도,172,8,315
2006,11월,일,특별광역시도,986,17,1637
2006,11월,일,시도,658,14,1104
2006,11월,일,군도,97,5,174
2006,11월,일,고속국도,64,7,189
2006,11월,일,기타/불명,68,0,120
2006,11월,월,일반국도,476,21,816
2006,11월,월,지방도,233,14,356
2006,11월,월,특별광역시도,1092,22,1644
2006,11월,월,시도,842,28,1214
2006,11월,월,군도,110,9,159
2006,11월,월,고속국도,35,2,58
2006,11월,월,기타/불명,81,1,118
2006,11월,화,일반국도,463,21,764
2006,11월,화,지방도,182,12,272
2006,11월,화,특별광역시도,999,29,1451
2006,11월,화,시도,708,15,1125
2006,11월,화,군도,96,3,134
2006,11월,화,고속국도,30,2,86
2006,11월,화,기타/불명,66,3,85
2006,11월,수,일반국도,540,37,868
2006,11월,수,지방도,248,18,390
2006,11월,수,특별광역시도,1300,27,1870
2006,11월,수,시도,919,23,1362
2006,11월,수,군도,158,11,232
2006,11월,수,고속국도,41,9,91
2006,11월,수,기타/불명,87,0,114
2006,11월,목,일반국도,541,45,906
2006,11월,목,지방도,226,13,379
2006,11월,목,특별광역시도,1259,29,1819
2006,11월,목,시도,894,21,1355
2006,11월,목,군도,116,8,162
2006,11월,목,고속국도,49,10,110
2006,11월,목,기타/불명,92,2,128
2006,11월,금,일반국도,453,32,825
2006,11월,금,지방도,203,20,313
2006,11월,금,특별광역시도,1037,11,1447
2006,11월,금,시도,727,28,1038
2006,11월,금,군도,110,5,163
2006,11월,금,고속국도,49,5,101
